year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-1.6248045319678546,-3.5942846469046685,0.6789493749570283,-1.3485681732832069,-3.301007342121352,0.6507688034144508
1982,0.0,-1.6511259821657274,-3.6116002794057636,0.7143696633260674,-1.3698529302709697,-3.752512197823364,0.6836379993451374
1983,0.0,-1.6215785162665926,-3.503476256242095,0.5631364414803102,-1.34678961823497,-3.324791730429638,0.5511219793591522
1984,0.0,-1.6002171934840703,-3.496824611463296,0.7167121808788011,-1.3386085031467794,-3.377085250357027,0.691516808562028
1985,0.0,-1.6618212317283814,-3.6583382938680984,0.7227985920544597,-1.3940862760367063,-3.777011368865999,0.7029181806830138
1986,0.0,-1.654400630960167,-3.5840151504411892,0.6692447084562332,-1.3668818680422108,-3.447618755220674,0.6412975116628559
1987,0.0,-1.6119326700583412,-3.4741124587277454,0.7532590019083045,-1.3197947684422038,-3.512629711686998,0.7356082213119066
1988,0.0,-1.5659079873833872,-3.464319796519021,0.7925086246211777,-1.2928833616842532,-3.410781933572025,0.7503676308988929
1989,0.0,-1.6260043280429088,-3.5351962909805366,0.6327314401022477,-1.3435350137660784,-3.2979413092311916,0.6106941171584594
1990,0.0,-1.5974200690279379,-3.61636138259297,0.5687884611634217,-1.3222913583587192,-3.4432443310495273,0.5473332661289305
1991,0.0,-1.6127333711848884,-3.4966302985515654,0.6043485215573128,-1.3347801033559081,-3.619501688858918,0.5777434613198125
1992,0.0,-1.612369105861235,-3.7644240854569944,0.7369869611417812,-1.3262526745144654,-3.3735220211007118,0.7176461225569142
1993,0.0,-1.644506385096233,-3.7467596147647555,0.8034278695886314,-1.3508411580696238,-3.5558637179597667,0.7559489003427871
1994,0.0,-1.6763278430175428,-3.650953704270819,0.60203226900245,-1.3829254621504468,-3.330965664992334,0.5760594150818861
1995,0.0,-1.5678075654781414,-3.668352707442864,0.7096476192415935,-1.2890841163243052,-3.3398879875150556,0.6975385498963647
1996,0.0,-1.5779662077530199,-3.686300142734069,0.631260195319328,-1.3097551781035448,-3.5677654072504197,0.6068677700879448
1997,0.0,-1.5531251278130727,-3.5861710621335874,0.6987919076498201,-1.280374570390287,-3.535325898895394,0.670041527314936
1998,0.0,-1.5642476696481822,-3.56325571071784,0.7890085356618783,-1.288302413736499,-3.4092821213453135,0.7580201007190794
1999,0.0,-1.5615281633780245,-3.336886961413029,0.6937655697173,-1.2887225880148336,-3.496618775464185,0.6528469450910279
2000,0.0,-1.5113251200820033,-3.484924759394687,0.6906414938489434,-1.2482416255118898,-3.367838787644928,0.6444781386298928
2001,0.0,-1.5237684499381046,-3.481801423577167,0.7911516042865401,-1.2470609876256395,-3.2238215852866006,0.753003123826602
2002,0.0,-1.491340258252627,-3.5011025127985818,0.7968083909925099,-1.2103332536071476,-3.2649625678495795,0.7693843728571892
2003,0.0,-1.4850927883491987,-3.2776585699991756,0.7975242628683645,-1.2292635226985118,-3.407883233005009,0.7492901551622708
2004,0.0,-1.540070058002013,-3.4860027350213727,0.7471123455180191,-1.2583637431229135,-3.366312328507888,0.7197473693730672
2005,0.0,-1.461574592739615,-3.441403859624586,0.8232075032135526,-1.1945766197842251,-3.3893120220550372,0.7674255769287583
2006,0.0,-1.468910756097625,-3.673948538587638,0.7267731882588464,-1.2030131513558615,-3.179458049636253,0.7696001188214723
2007,0.0,-1.5130468597410474,-3.591883678618103,0.8664340055718753,-1.180988298787218,-3.2133327183837537,0.7662906537216827
