year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1981,0.0,-2.169351544474921,-1.4362766342849227,0.8205457253991995,-0.8351016146426105,2.3178997999459057,0.05758601396320273,-0.8607918657388609,-0.2905151488395745,-2.363788723135656,-3.0271388445548837,-0.7425215591491678,1.6186620586258869,-0.35166035337636004,-0.8633669478349475,-1.2296035226011668,2.637285967307207,0.024660732651796025,-0.11470435210657115,-0.6281608169870765,1.1876459585973862,-1.051489786883792,-2.172883496281827,-1.652613081796062,0.7102702319760397,-0.9118695146316327,-0.9881492369578382,-0.303025093400322,-2.4411211013086245,-3.0991962142585407,-0.8894832297877997,1.658090961603989,-0.3476675237691893,-0.8716198157047188,-1.2718034356519183,2.6606017567696085,-0.03841825461421422,-0.16724992172009934,-0.6460001301476836,1.2127530618925562,-1.0757132132940797,1.3829900606779688,0.6703613701607765,0.8299203863215325
1982,0.0,-1.9180177879297275,-1.5564997544365156,0.9331045480841453,-1.0951426724107023,2.218120596658025,0.07407699552169333,-1.0925294493625302,-0.3829384365245687,-2.451093461674475,-3.0226401441425423,-0.7712832864742722,1.5617610101366495,-0.3303378515447548,-0.9476209271243761,-1.212952405009787,2.750631778477839,-0.21619103724475508,-0.07734841907137024,-0.48674562530391086,1.2000108495063841,-0.9276481808723815,-1.9639865393797322,-1.7555318351807614,0.8152490219769675,-1.1456895475976125,-1.2343515119657127,-0.3988159936578768,-2.528077571338315,-3.0947734789095875,-0.9410205293406193,1.593408859259,-0.35418180388495557,-0.9876728981624865,-1.227698492530294,2.7505234086018504,-0.26424584731466894,-0.13428344686474247,-0.4993872421754304,1.2310764673874814,-0.9797202166109855,1.7100486368756265,0.8367470137641817,0.9389837590044294
1983,0.0,-2.2265610073891935,-1.1592876600219029,0.9111418989281788,-0.7725265522848304,2.246032272162722,0.024281656245477734,-1.0672031632639118,-0.1000609141744917,-2.380665127777661,-3.2188027606725313,-0.8949235579061678,1.5027883427649726,-0.3194050338696002,-0.9710317734165415,-1.1786258083606072,2.7891172428169284,-0.06346813338211632,0.04721352536404311,-0.44479183087463525,1.1382561105575064,-1.0916016256168177,-2.2298640039498423,-1.396084141969368,0.8195036805076938,-0.8695483194495637,-1.1520687273041972,-0.1392671231856184,-2.4523986200458694,-3.2879575580529945,-1.051307975520217,1.545592327742554,-0.31171399738383343,-0.9899394269222057,-1.1663327990723928,2.7354024237833983,-0.09323845436802003,0.006927458690142885,-0.4580373316426858,1.1546105975768342,-1.0906106926736356,1.687709555411061,0.9394454720502381,0.8957749128542787
1984,0.0,-2.1513386208267207,-1.3197336316605401,1.2035345189194686,-1.0530731356257093,2.210616350392854,0.36895005707054906,-0.8329616560849331,0.015549697835638199,-2.3863916902972733,-3.0269097400338865,-0.4801536592584057,1.642198505271665,-0.2583514095358055,-0.787452640587162,-1.134987008494818,2.5379650244651657,-0.2080038360920753,-0.011090183291912581,-0.467278488793454,1.0850708500777273,-0.6938394327125366,-2.177788845791838,-1.560495061619747,1.0555999408693424,-1.1387805145448624,-0.9804443573762001,-0.03940811632844543,-2.47788580538554,-3.114297649791638,-0.7125120072490176,1.6587334043417172,-0.24796862983805568,-0.8129975890038281,-1.1188159737077399,2.553670425529276,-0.25812742492416874,-0.06463257924838217,-0.4751587560846815,1.1002601336082307,-0.7290229638765595,1.3279312477091025,0.43298311802010403,1.0567552609505242
1985,0.0,-2.3547999884136743,-1.687089397606428,1.1099321711975563,-0.8457903826580946,2.236620229765265,0.15421898052579763,-1.0493812916596994,0.02332291366201389,-2.4955531625553817,-2.917650122989812,-0.691422550726088,1.6119631668684633,-0.3065780901758899,-0.9765808531305424,-1.106265560885106,2.641477609496633,-0.13164448321498412,-0.05261608418823016,-0.33654640233612554,1.1289419447181217,-0.9830525247151058,-2.3718275987754396,-1.8758722259157707,0.9989161607089159,-0.9262211467825523,-1.2064203126338384,-0.012492849326861233,-2.5638217846419593,-2.9837038450341424,-0.8337231295797665,1.6533279505123915,-0.2861382024250929,-1.0085372030891904,-1.1066801655410927,2.6572010346772004,-0.16537001278550179,-0.09841822500345643,-0.33784279821668406,1.132247197618426,-0.9839979269470405,1.310321967363734,0.3431779790657856,1.234461658122143
1986,0.0,-2.603426603587195,-1.3600846965565552,1.1532840446328123,-0.9235139455752233,2.2352153645663293,0.1898431970350316,-1.1726295397281206,-0.17581757143739196,-2.461328303653829,-2.988835306069859,-0.51881449523745,1.7275137616766756,-0.3148437387989702,-0.8943405511879519,-1.0905452477391577,2.63988736163094,-0.0784216950905261,0.03260455529493811,-0.4468173286045385,1.147790748357977,-1.04774191110522,-2.6003918728353597,-1.6245442258187381,1.027739107829916,-1.0082260550042292,-1.3077798656951813,-0.23915577681759714,-2.544642683071629,-3.06283173984815,-0.7454134514463249,1.7474577517922967,-0.31018344985892554,-0.894618436144583,-1.0930065162471578,2.644346893344334,-0.10396271823577763,-0.03887475278423835,-0.4602250653632609,1.1782338980094096,-1.0373790303464716,1.299551244687052,0.5842917878139815,1.0391775887229073
1987,0.0,-2.4030630891455758,-1.0245499536408147,0.8134544348969257,-0.7342910703488315,2.2248625591018367,0.131627909316137,-0.8442754244141497,-0.34993258721192433,-2.382550120563394,-2.9921094519496023,-0.93249148349895,1.8004092295665828,-0.43150971320631015,-0.9740519611499394,-1.1843365403958046,2.6491063877130614,-0.06801992002027646,0.03731345158689692,-0.5485502151094579,1.1281562860442023,-0.8887703351121559,-2.4327911181179047,-1.2786310443487423,0.7026317130108168,-0.8446495057119705,-0.9846176275859762,-0.37643181288785854,-2.4421992714680414,-3.0701351104358423,-1.0847164340057702,1.8266297029214797,-0.41256240042741865,-0.9940358909294673,-1.1876534482466923,2.648916561300723,-0.10364085933741762,-0.012591295084064313,-0.5381317676454387,1.1079984974564354,-0.9082596086372519,1.6305813927681356,0.50944949898593,0.6956726228277148
1988,0.0,-1.968016206094262,-1.235986849659298,1.0055154037553393,-0.670661760804478,2.2870817684432723,0.3250337521243978,-0.9581742574014811,-0.12598613132820446,-2.263139178996653,-3.1426882240444343,-0.9849969946974397,1.6785067506525593,-0.3822990515014908,-0.9796548567188097,-1.025254875384178,2.6512507922556097,-0.05370217145571132,-0.02301954276458673,-0.3248755712394882,0.9858997974604904,-0.8066112267896415,-1.9830653214584117,-1.5076750276050461,0.8729531046880652,-0.7538951525824018,-1.0956687133755167,-0.14844013957440438,-2.334677157778117,-3.2041194091934244,-1.1507307804625384,1.7017723994086964,-0.38645530893802515,-0.9793707890986525,-1.018051623768656,2.6455905134993145,-0.09796839615705721,-0.08391129237941186,-0.34218596384880584,1.0431735729256957,-0.8661743877540857,1.2758935130493114,0.6416719188227944,0.6970220357625294
1989,0.0,-1.9906473377724865,-0.9238370021078595,0.9282207910194415,-0.1311026887418052,2.209206332497274,0.44727745509317174,-0.9816937932779979,0.13733066728383392,-2.5019109742323735,-3.0443428940519652,-0.9563648678890218,1.5898565550108401,-0.38534445257931793,-0.9017223565801373,-1.0607867436131073,2.6831724008727065,-0.0050233267103294565,0.062343917822715866,-0.3865512434539369,0.9092063562953285,-0.8977966485232969,-2.0246746845668326,-1.1875416379094759,0.8482315567421779,-0.29206971749539434,-1.1015643969284952,0.0676128853812088,-2.5676991011742416,-3.0821281148703292,-1.101633986901163,1.6091015644956883,-0.40290492588007965,-0.9063493982094997,-1.0736668636017157,2.685878482851251,-0.05581763467762357,0.012460415282419035,-0.39041279268525386,0.923114294233244,-0.922289082103589,1.3999316929438237,0.31365834996142894,1.0502812035122702
1990,0.0,-1.9277279464997719,-1.3943970379172015,0.9284805010467494,-0.37795390047489263,2.290658947301324,0.4123016575597376,-0.7322835811803543,-0.004193298342045182,-2.4088630626444,-3.244729867507772,-0.7869659809256859,1.547859452649277,-0.3783241354782376,-0.8988901951658477,-1.0150176162929938,2.603058242864506,-0.08122588063673675,0.02228681185295045,-0.36972099539798364,1.0790066124988016,-1.0518562544883707,-1.9976507243439414,-1.6244612877278541,0.8066315960000452,-0.49565213948579867,-0.8801863601007085,-0.03231525922382161,-2.47350094910513,-3.294210129210626,-0.9470559320122902,1.561087156634187,-0.3758681019018013,-0.9024135932068589,-1.010321089981801,2.620610747991634,-0.14457452913222824,-0.04877568386410758,-0.3590782448921459,1.125068183513065,-1.038475942784089,1.624101026859762,0.1556659657446744,1.1803385992278663
