year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1981,0.0,-287.821129316792,-212.03384611242848,-278.05031357523274,-245.7888380748418,74.551945058265,501.43453081348207,223.8341579941698,595.4454591136516,-70.75226445823068,-94.70363521912418,-106.40648337836501,156.6920735918908,341.5678083555375,615.7009508363356,734.8016612499581,5.438584233107349,497.35972206233737,225.9787765350137,689.425448709032,27.44239030525739,726.7600226873358,-260.53323891707674,-273.2525994067257,-278.22902515495616,-236.9395102484891,267.2314966644483,576.7160308320298,-36.29426116708396,-122.63354019194219,-56.59492871546615,127.86901739283905,372.4134044667985,655.744441549678,716.487081130366,21.374726568650658,505.8049441761466,263.3658663031472,711.7128252380691,37.676879206626836,730.863549824485,-8.228522422293167,-27.699976986685556,-45.544177177701386
1982,0.0,-273.9751491638571,-460.4100757642576,-206.63853225968504,-230.70880826383666,55.94392877780979,577.9477399847151,183.3273213103455,216.51413950934693,-2.200862817858024,-79.36077133792617,-311.7364839286877,191.23334552559174,283.18046799416436,684.3108911577012,523.6102888120374,-151.29246390049093,564.6414982563153,183.03809518084608,646.2742451015384,5.638238051699318,794.6921129177083,-291.5208108644667,-467.8902816521186,-193.95888812786976,-252.7555607007049,232.97744505546575,246.8250734785579,5.726136737944671,-128.07873196776757,-293.4896037332784,168.3990418379766,341.30554222231035,714.8037014033426,525.2483504958382,-118.81209715840134,565.1716450355078,220.25907836316435,641.6472269837788,35.76516197445403,795.3626613455435,-131.99041276409736,-57.29336727554221,-143.93960828481687
1983,0.0,-102.34104286457944,-195.9976548008411,-248.46029625725288,-263.1288675170992,43.241424743279595,491.9993369006264,175.89010737658452,159.1164155847332,51.16506064877899,-78.91229539802498,-164.0681793606375,126.6206505910734,447.4584564643378,722.0807551032715,384.6048894351702,-101.3382687066819,478.03397301561586,252.46624012489497,585.7726414863895,-33.03834006182615,774.6718243583064,-144.53568007953822,-184.9128907279124,-250.03312670617794,-250.3373371387923,206.8648209403833,154.47630049242002,76.28521923891651,-103.42730994989438,-101.19912873614612,97.24797927698319,542.768859888328,779.9473927312723,374.83256761121004,-24.943394388793422,475.66568263629506,278.82387517847997,587.7719364364189,21.303751155401073,777.9982526229803,-90.73579811706514,-30.840196237524765,-114.95524468705867
1984,0.0,-203.57345955989263,-375.3237884757392,-118.84535780508759,-211.96521736408488,21.430194896599005,512.804447676485,159.50655165725175,191.95343902701086,31.479435126354588,-128.23366095311542,-166.6302186573047,121.19824391473219,349.8300440411982,538.0693689360132,601.6824402614205,30.447557314367828,732.778786697935,139.95479571477313,577.0874916901492,54.2804280364611,487.55128368053556,-257.3452969367677,-326.32194802137974,-126.44347833050284,-210.84098685853098,184.8351679043301,232.3843478243018,73.57687398479607,-160.10472205525502,-154.07299297074746,136.17232313998772,353.83071264315265,560.60433602607,598.0881254094091,52.44343623858674,713.5289089672094,164.74088821721716,604.0087251531232,142.60979823832668,483.350441946227,-98.57189804458346,110.42661760092665,-50.730909779579065
1985,0.0,10.851957782973045,-491.1897852678967,-246.1121980562129,-219.66635087251734,58.826292217208675,479.5082761799189,13.371091305828713,356.89850145328694,105.6273176631837,-139.23749144391536,-277.59977175986114,181.0581070603696,233.8968150142349,615.1669555224701,379.7294381483615,-105.82955696826468,563.8608849703481,184.43794513512773,569.2607391961201,-103.90648059796058,730.7998570399347,-57.482182487781984,-470.08053026956657,-266.9311637302278,-246.86616719881465,53.90073100099687,330.25074833444603,101.46831543126689,-229.42660430458204,-256.18518602912707,157.9906187309292,248.92141677034624,633.742474610998,368.374335570589,-83.14449477603614,552.0761391737279,223.25980401632341,570.7022688812763,-62.059225432560424,735.9394152967998,1.7625738943585247,102.01881280739724,-107.34216152163367
1986,0.0,-120.4807361468728,-342.7818971287588,-114.46193174093105,-273.53891192209335,68.93400708119145,561.9870916513507,152.1051155744583,487.9116913202889,-38.223335787274834,36.04117439908168,-240.5379876545519,159.4157536646593,244.62791752776752,603.7842084820013,301.1370868706606,-64.6160464990462,693.4589654147271,177.23754108599894,608.8997293507268,-40.83442385222361,771.4573461068378,-203.71541254606848,-401.82224718903524,-131.21149554246938,-292.95773386833923,205.25688726328997,513.5716644085278,-30.340358726950797,4.485940925655996,-251.3014552399422,147.211950400825,295.2594973357541,615.9880831947207,279.8255416237457,-38.26985375756385,700.1508921287532,204.21404214604456,643.9412072724463,11.033651008159268,762.6318203520152,-106.38288958577743,561.325981360703,-70.47919430626757
1987,0.0,-165.44970947271213,-183.58701723379346,-454.70420195984224,-281.1517873899933,65.84576591170435,500.1010879656045,67.25274024805981,457.7284376402581,72.37417298643561,-174.08387401427183,-417.38926947162736,17.819021421083562,304.6284334300992,608.3905882705274,414.0760507618887,1.0884987920942422,545.4689973543673,117.60500994849303,497.1712969531634,-22.163931083028046,588.2947259553594,-206.24485962433653,-174.61410153115384,-448.9763869445655,-305.513237024453,84.69568087740231,451.6409871754688,83.64162621227047,-187.00068057956753,-360.5603993116016,53.28918579427864,315.9861774467265,631.3139380465232,401.70125377809575,24.035872391189514,535.952618849101,165.52351191041612,514.3973926379163,29.1952145393509,590.0925738463511,-66.27653222741651,68.39983533269356,3.852709317008703
1988,0.0,-221.53490705055208,-431.8340219802681,-371.6902854555604,-311.61938277354363,56.86848623584444,597.4564121139713,200.0527650297662,259.55522377914315,-5.1634357864443245,96.62506620846057,-380.1442598710456,86.42892467303807,300.46960173964067,507.06878665368754,462.22473806270875,-22.40753018799228,418.32613126178364,230.00064634357318,531.3733245426982,-38.56197985372478,756.8790230063287,-237.7668687768537,-437.10789330835195,-386.11672364843724,-299.19549987278947,213.4082934891594,273.45550752774886,-31.029201568415488,31.729131093554315,-358.0882115447953,57.01516422980137,314.31605341551744,576.601374146278,452.2090479451085,0.7275142340160983,376.5916383997412,270.07732177671085,535.3014003413296,-15.807386928739561,769.5481056084369,26.815497942868888,113.41460130881967,-49.021235422683276
1989,0.0,-231.23275575718196,-212.6639778027304,-260.4538397286865,-171.07013063238395,69.41231718744496,534.5965065741378,275.9759325260911,145.1115890125717,26.907895342384336,-16.26296604484753,-190.80025090819618,82.84901901315061,274.068346924504,598.6506171837792,453.8329304211097,-84.3430546484318,581.4714817058198,148.9696215047694,602.5068939205715,-9.452067933978924,568.2972754571655,-226.028334977839,-190.84525635353836,-295.52988875496396,-179.13232802843197,296.53863255812325,162.0703587939023,32.15280515623806,-15.769989084276858,-130.39782248083884,53.414648841927374,301.01730454372193,588.5975741612605,448.0342804758492,-67.71151924300534,590.1955741061524,188.63566510044222,582.8176748708071,61.78619491081963,600.9268598794582,-9.412589021366102,11.50294807044827,-148.48719631476683
1990,0.0,-149.77337875198464,-493.48991318397276,-216.15627218956993,-153.08449778615955,73.12200244778592,461.69175205414103,-9.081422867456581,68.31547111653742,-48.875851786136764,220.27674324277393,-256.4332416177332,13.034979435374112,317.76918675538184,636.2137813896389,424.3551407998243,21.044486630167057,680.6309894164714,81.10701229495635,434.42239751453496,25.593058952748038,772.439161528691,-201.89635146679882,-514.4653542734136,-206.76556521900451,-153.68058189726776,14.269048105947718,74.65774137913252,9.519954805411544,182.1947052861716,-233.33792287123293,-25.44943261444132,348.4351183242452,674.0228401558903,406.6981220657017,7.196541022399742,675.9500575380149,109.81316709167265,430.80384012966,59.72845656038544,777.0339736410817,-37.78957808001917,66.7930462965387,-58.96882938554211
1991,0.0,-334.6137431345636,-545.1340082147794,-354.66364456888044,-274.31850009289514,81.87190228168026,414.4477831484704,143.88018959540875,197.45458226837445,233.21465859390082,6.584070867705009,-293.1136054326497,172.0287179335694,309.6402190490538,754.6507372327433,564.2152314429599,-59.82136968059717,585.5636116732586,186.17318481194047,625.964620389144,20.4255663985424,974.8882599904045,-310.5214679103052,-418.68111544695375,-366.8802618394465,-247.19215998816395,167.99667455912208,191.9338766887048,244.37732731211986,-22.063851640625217,-270.5436971654298,134.9991921711752,342.38508085414367,781.635066083058,554.8869065156553,-44.160769264013766,580.840120574836,244.6878988427727,620.8076626971757,12.36886098645357,994.7206077501069,-149.25655505664844,145.08031505358963,-110.8116043375727
