stn,var,rcp,hor,stat,centile,val
era5_land,tasmax,ref,1981-2010,none,-1.0,33.932976
era5_land,tasmax,rcp45,1981-2010,mean,-1.0,34.098991
era5_land,tasmax,rcp45,2021-2050,mean,-1.0,35.149849
era5_land,tasmax,rcp45,2051-2080,mean,-1.0,35.865157
era5_land,tasmax,rcp45,1981-2010,min,-1.0,33.404152
era5_land,tasmax,rcp45,2021-2050,min,-1.0,34.39291
era5_land,tasmax,rcp45,2051-2080,min,-1.0,34.851912
era5_land,tasmax,rcp45,1981-2010,max,-1.0,34.874322
era5_land,tasmax,rcp45,2021-2050,max,-1.0,35.941903
era5_land,tasmax,rcp45,2051-2080,max,-1.0,36.843302
era5_land,tasmax,rcp45,1981-2010,centile,10.0,33.660126
era5_land,tasmax,rcp45,2021-2050,centile,10.0,34.66791
era5_land,tasmax,rcp45,2051-2080,centile,10.0,35.249576
era5_land,tasmax,rcp45,1981-2010,centile,50.0,34.072396
era5_land,tasmax,rcp45,2021-2050,centile,50.0,35.135281
era5_land,tasmax,rcp45,2051-2080,centile,50.0,35.859806
era5_land,tasmax,rcp45,1981-2010,centile,90.0,34.58264
era5_land,tasmax,rcp45,2021-2050,centile,90.0,35.626841
era5_land,tasmax,rcp45,2051-2080,centile,90.0,36.502538
era5_land,tasmax,rcp45,1981-2010,centile,99.0,34.84106
era5_land,tasmax,rcp45,2021-2050,centile,99.0,35.898758
era5_land,tasmax,rcp45,2051-2080,centile,99.0,36.80104
era5_land,tasmax,rcp45,1981-2010,centile,100.0,34.874322
era5_land,tasmax,rcp45,2021-2050,centile,100.0,35.941903
era5_land,tasmax,rcp45,2051-2080,centile,100.0,36.843302
era5_land,tasmax,rcp85,1981-2010,mean,-1.0,34.214368
era5_land,tasmax,rcp85,2021-2050,mean,-1.0,35.476389
era5_land,tasmax,rcp85,2051-2080,mean,-1.0,36.91443
era5_land,tasmax,rcp85,1981-2010,min,-1.0,33.414169
era5_land,tasmax,rcp85,2021-2050,min,-1.0,34.681748
era5_land,tasmax,rcp85,2051-2080,min,-1.0,35.744419
era5_land,tasmax,rcp85,1981-2010,max,-1.0,35.118326
era5_land,tasmax,rcp85,2021-2050,max,-1.0,36.394141
era5_land,tasmax,rcp85,2051-2080,max,-1.0,38.08911
era5_land,tasmax,rcp85,1981-2010,centile,10.0,33.707072
era5_land,tasmax,rcp85,2021-2050,centile,10.0,34.908417
era5_land,tasmax,rcp85,2051-2080,centile,10.0,36.111684
era5_land,tasmax,rcp85,1981-2010,centile,50.0,34.188358
era5_land,tasmax,rcp85,2021-2050,centile,50.0,35.462811
era5_land,tasmax,rcp85,2051-2080,centile,50.0,36.946972
era5_land,tasmax,rcp85,1981-2010,centile,90.0,34.793639
era5_land,tasmax,rcp85,2021-2050,centile,90.0,36.033316
era5_land,tasmax,rcp85,2051-2080,centile,90.0,37.654107
era5_land,tasmax,rcp85,1981-2010,centile,99.0,35.077018
era5_land,tasmax,rcp85,2021-2050,centile,99.0,36.347333
era5_land,tasmax,rcp85,2051-2080,centile,99.0,38.028469
era5_land,tasmax,rcp85,1981-2010,centile,100.0,35.118326
era5_land,tasmax,rcp85,2021-2050,centile,100.0,36.394141
era5_land,tasmax,rcp85,2051-2080,centile,100.0,38.08911
era5_land,tasmax,rcpxx,1981-2010,mean,-1.0,34.158021
era5_land,tasmax,rcpxx,2021-2050,mean,-1.0,35.316916
era5_land,tasmax,rcpxx,2051-2080,mean,-1.0,36.401994
era5_land,tasmax,rcpxx,1981-2010,min,-1.0,33.373226
era5_land,tasmax,rcpxx,2021-2050,min,-1.0,34.35621
era5_land,tasmax,rcpxx,2051-2080,min,-1.0,34.843794
era5_land,tasmax,rcpxx,1981-2010,max,-1.0,35.130265
era5_land,tasmax,rcpxx,2021-2050,max,-1.0,36.397679
era5_land,tasmax,rcpxx,2051-2080,max,-1.0,38.08911
era5_land,tasmax,rcpxx,1981-2010,centile,10.0,33.66729
era5_land,tasmax,rcpxx,2021-2050,centile,10.0,34.763583
era5_land,tasmax,rcpxx,2051-2080,centile,10.0,35.41996
era5_land,tasmax,rcpxx,1981-2010,centile,50.0,34.127653
era5_land,tasmax,rcpxx,2021-2050,centile,50.0,35.301051
era5_land,tasmax,rcpxx,2051-2080,centile,50.0,36.358259
era5_land,tasmax,rcpxx,1981-2010,centile,90.0,34.713086
era5_land,tasmax,rcpxx,2021-2050,centile,90.0,35.918533
era5_land,tasmax,rcpxx,2051-2080,centile,90.0,37.461357
era5_land,tasmax,rcpxx,1981-2010,centile,99.0,35.062854
era5_land,tasmax,rcpxx,2021-2050,centile,99.0,36.320386
era5_land,tasmax,rcpxx,2051-2080,centile,99.0,37.967828
era5_land,tasmax,rcpxx,1981-2010,centile,100.0,35.130265
era5_land,tasmax,rcpxx,2021-2050,centile,100.0,36.397679
era5_land,tasmax,rcpxx,2051-2080,centile,100.0,38.08911
