year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-1.7379144788463539,-3.1445229069336165,0.015386644913519376,-1.5573826603417833,-3.1880762544674894,0.0858705218992668
1982,0.0,-1.7414547339602866,-3.5156570178887137,0.07461247152161832,-1.5647457993663765,-3.6308236828477334,0.15015281504997802
1983,0.0,-1.7353786832752252,-3.2365175593800473,0.06727916617313667,-1.5662593828106657,-3.3183943670340454,0.12596194414931006
1984,0.0,-1.7002737062095867,-3.2787820163238166,0.08475494867514044,-1.542959329306572,-3.380960293589851,0.03980420796568751
1985,0.0,-1.7601310565030959,-3.6320019619707864,0.08038557999327622,-1.5894269063492097,-3.736744028772307,0.06281525525486131
1986,0.0,-1.7568650332069393,-3.3260985996506633,0.07310216760413368,-1.5711552810464193,-3.4097139753393435,0.15741616535268577
1987,0.0,-1.691989364991078,-3.3705154065756346,0.14428513096601137,-1.5020406703767746,-3.4351666715870692,0.1737502730442202
1988,0.0,-1.6413706819416287,-3.236167063535788,0.0498999644399305,-1.4706000967732857,-3.339440889762159,0.06192962447738637
1989,0.0,-1.7208644471004417,-3.200213881161801,0.1113653666785126,-1.5445755567129218,-3.285986438299574,0.09025697062730842
1990,0.0,-1.6860735808060316,-3.269530436984496,0.05713882357275679,-1.5187242754200192,-3.377564714714822,0.09464581158079
1991,0.0,-1.695794409079394,-3.4446168688364196,0.1373066164210286,-1.5204896368579506,-3.5353137283723868,0.12076390593551878
1992,0.0,-1.7105982319416009,-3.2635464401763556,0.044157069949960714,-1.5250861606477988,-3.3873617861193566,0.13607984872834322
1993,0.0,-1.7541278694865892,-3.4128369659418354,0.05052959299274562,-1.5576593444231719,-3.5132554357847994,0.17598109079227697
1994,0.0,-1.7799487305564872,-3.2370422749856402,0.121058240129571,-1.5824083753155662,-3.332623400139198,0.12516825232904694
1995,0.0,-1.6773926261051126,-3.2198057925354533,0.06993119282662974,-1.4956732265941355,-3.3171990698616014,0.055061884374538295
1996,0.0,-1.6749773352928488,-3.4290865266692094,0.061759413593563295,-1.5053559143455444,-3.5328180178275375,0.0506154246990036
1997,0.0,-1.637688442152009,-3.4186702398183684,0.09430295609888617,-1.4640672195612219,-3.4952197137491225,0.18592655349704046
1998,0.0,-1.6587543581438322,-3.189131783642381,0.13765484188155597,-1.4864339695940239,-3.322654864092442,0.11938686593720149
1999,0.0,-1.6431264595871031,-3.2479701202712477,0.1310968874236096,-1.4739172915779297,-3.3579622896444903,0.0979754455408397
2000,0.0,-1.6142166877999347,-3.25148839222436,0.07099054429892249,-1.4453258578913464,-3.3461963225124123,0.17040732493757105
2001,0.0,-1.623465349124071,-3.1469999466126524,0.1490539219036009,-1.4442682358451526,-3.220435154767472,0.11177033188630503
2002,0.0,-1.5828987514136035,-3.09332772857573,0.13676979881341822,-1.40327881413133,-3.2155345624649385,0.1559761237470525
2003,0.0,-1.5823676349913014,-3.288929794766034,0.11128444714336183,-1.4250410345650395,-3.4035290958047426,0.2356698679238889
2004,0.0,-1.6201872290650141,-3.2013718117561325,0.1387935917981622,-1.4488125568658383,-3.306024811238842,0.23001013363739276
2005,0.0,-1.5664434609508904,-3.333687596603852,0.10778625147554521,-1.3972413050734593,-3.4279560814511,0.37435136714367445
2006,0.0,-1.5533547880452883,-3.204443204777192,0.10173510963062427,-1.3856091636578625,-3.0987917812282717,0.19368347912717354
2007,0.0,-1.6091955084251512,-3.451500485870497,0.20267611506210415,-1.3838393174670913,-3.2054865976897986,0.15983620614190386
2008,0.0,-1.551185754351179,-2.978293784417758,0.1434338519903804,-1.4356004299276064,-3.285370970835231,0.18942520370899274
2009,0.0,-1.5344910798120281,-3.093290850902406,0.09838672015001748,-1.3639488266346043,-3.338656154292096,0.3153305321462767
2010,0.0,-1.565154756204931,-3.211978644495332,0.07776638476889275,-1.3679540675230286,-3.297305423207831,0.2832918189073439
