year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,23.484863,21.199739702884173,18.743097477697233,23.363243648137882,21.534578058251935,19.296256541756748,23.363243648137882
1982,23.015045,21.130872704383584,18.92069961409163,23.6422024003906,21.517702902352777,18.92069961409163,23.6422024003906
1983,24.02716,21.126660965975503,19.03081264610347,23.388690158375425,21.489726360518436,19.743010369802448,23.388690158375425
1984,23.243011,21.42044618738814,18.932301062296517,23.65486429446065,21.76092126082835,19.61972661994008,23.65486429446065
1985,23.309326,21.194582544909444,19.030749207660847,24.174607758456148,21.54206746908346,19.030749207660847,24.174607758456148
1986,23.18341,21.150654562769507,19.270211343080064,23.722220814671346,21.49140932436062,19.548240407107244,23.722220814671346
1987,23.632874,21.368567605720408,19.431755029305236,24.17600931603863,21.76181228804988,19.44198224827801,24.17600931603863
1988,23.348969,21.467434251081233,19.396327582168055,24.299867906439317,21.787605173648828,19.910167790606977,24.299867906439317
1989,23.135773,21.384118119403507,19.101611648255016,23.876175464421294,21.70404181209034,19.101611648255016,23.876175464421294
1990,23.59137,21.44835121095159,19.33294732088524,23.58640587727558,21.733057714028504,19.621063117783137,23.58640587727558
1991,23.416382,21.293959167741292,19.55618142723148,23.37513831696367,21.634062415407485,19.55618142723148,23.480394844281534
1992,23.296722,21.191037093369147,18.59911240033125,24.143053166936056,21.552910897340283,19.7911500097008,24.143053166936056
1993,23.63974,21.19943299633753,18.611806501902265,24.336768327473465,21.629168790072367,19.181063057691972,24.336768327473465
1994,23.099182,21.181365429637268,19.02889778384298,23.600718626201115,21.572595508037537,19.395294885599014,23.600718626201115
1995,23.51123,21.453205039175323,18.6655814681086,24.02226697445201,21.793011559018964,19.964340863555037,24.02226697445201
1996,23.372986,21.508059575176183,18.75193083938774,24.183846279269915,21.834367897046146,19.916704351456815,24.183846279269915
1997,23.561493,21.45394014104475,18.933462863933926,23.50830707497761,21.817975350021115,19.787443160107046,23.50830707497761
1998,24.275543,21.580487728188185,19.47204952604079,24.126665743551428,21.95422384089808,19.47204952604079,24.126665743551428
1999,22.975311,21.62203865216327,19.186161428071102,23.837490907768824,21.908532317930682,19.186161428071102,23.837490907768824
2000,23.254791,21.694411327177225,19.362083825382,24.134725331206653,22.090935748151256,20.2151263313537,24.134725331206653
2001,23.553253,21.737184486913215,19.432277860281488,24.288711051182418,22.066502174204498,20.122953772800997,24.288711051182418
2002,23.95816,21.789177553512282,19.492140358167887,24.128292145580645,22.11778347594883,19.66088009115822,24.128292145580645
2003,23.613129,21.88712773209047,19.916037913435105,24.204823566505183,22.20569635943206,19.916037913435105,24.204823566505183
2004,23.685272,21.762786935088602,19.41835666183664,24.174481472745015,22.210855272890637,20.027806470360417,24.499966231334042
2005,24.01709,21.95809003627859,19.35320502772163,24.769984718213152,22.366854876492233,20.149466077371017,24.972798060573098
2006,23.557709,21.90557180578923,18.97944791562651,24.051967534260257,22.147093983950512,20.1892684988984,24.69572457310892
2007,23.540192,21.91319784581204,19.33707966825301,24.836814673836045,22.22995353583956,20.05171361952688,24.447241661661508
2008,23.226898,22.016121937491043,19.5093955677371,24.85874309208174,22.233635705444275,20.23047992800963,24.525653273337355
2009,23.468872,22.079121019147344,19.61986812126031,24.882062675895668,22.433213240540592,20.075931589398238,24.394124059903334
2010,23.915894,22.096661951647416,19.997942068813813,24.83757742571754,22.597289966901826,20.201466635111785,25.174939893155
2011,23.772217,22.241280756995447,20.152154629144036,24.155362159988726,22.56374416022075,20.274142709881062,24.924691350600142
2012,23.659607,22.090159445679234,20.112434011180824,24.406221649055226,22.403846402947124,19.817953719124546,24.511970003500267
2013,23.753723,22.19384582012186,19.694440787731537,25.055936440007486,22.561342234561728,20.286511872842482,24.690344807060058
2014,23.599182,22.34086921196529,19.792818806003822,25.302904481569726,22.684189945024933,20.49908943982848,25.23635240422601
2015,23.734283,22.386802973341567,20.25341193068573,25.16906224513184,22.780041665879477,20.58262999865275,25.308205513804012
2016,24.400818,22.371525711140183,20.14243204078059,24.954622653410468,22.51884649345811,20.065483665899592,24.982178310479128
2017,24.031952,22.25114502725872,19.41025577511448,25.422708900301473,22.528625685743773,20.601076751076164,24.69428311509745
2018,23.967407,22.186863223038667,19.587171266732355,24.939771452881928,22.874171410931442,20.36890878123637,25.204367427330396
2019,24.009888,22.214714276566877,19.83547816890109,24.633681284500426,22.858872139583433,20.487911575597536,25.198973928666305
2020,,22.537142027572738,20.23551080662571,24.716692980469645,22.75133411066988,19.98156916944322,25.038943368596733
