year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-1637.9726028168282,-1907.7152901443783,-1432.4798318908138,-1627.1937611585768,-1913.8377518515108,-1422.0100820204593
1982,0.0,-1610.5772924008927,-1828.1935706256947,-1383.8018625498198,-1602.2663145977042,-1837.8133550462385,-1385.0411524567971
1983,0.0,-1582.4854572715121,-1720.1161625668692,-1264.7910927722437,-1572.8356746305822,-1724.7177122129424,-1268.9293553158323
1984,0.0,-1677.7330728597103,-1899.6428355987969,-1510.2066555152187,-1665.911117644308,-1909.1394233095784,-1496.9073515804375
1985,0.0,-1659.340083570296,-1980.4866752602256,-1341.5396523514974,-1648.6664344340109,-1981.8847971603432,-1336.093549651947
1986,0.0,-1644.969425478387,-1862.5651268091933,-1411.5108205002848,-1635.5967282418428,-1870.9137883346389,-1402.7908948336913
1987,0.0,-1630.386115121263,-1870.3773513960748,-1385.4105501183767,-1622.3469168580114,-1886.6604601552076,-1383.153158987578
1988,0.0,-1645.9022826071566,-1879.332977755416,-1385.4650210468708,-1636.0968690870736,-1881.7941437688376,-1388.2877175222989
1989,0.0,-1656.4914644471871,-1883.208877758931,-1375.1461201198872,-1645.8130116756554,-1881.591401737685,-1377.6439012118872
1990,0.0,-1679.5098678546105,-1820.65445949172,-1395.2074670812535,-1672.587350617372,-1822.8606529962633,-1389.426364482439
1991,0.0,-1626.6470871357792,-1764.410759575478,-1395.316173209298,-1617.0322511462123,-1769.2202613245495,-1391.6609331790055
1992,0.0,-1612.490932549012,-1921.1280401385698,-1332.6517981506322,-1605.4958338481451,-1929.0276774611311,-1331.0011245429446
1993,0.0,-1622.5574649426276,-1858.8404485501,-1411.474297546406,-1615.4367161084115,-1867.8136537886683,-1393.7092336444794
1994,0.0,-1650.8221527681685,-1812.9814348381215,-1416.4858129639783,-1640.6702501020577,-1828.9516228067075,-1417.195841338736
1995,0.0,-1631.1962832859601,-1860.067655468671,-1337.5049120578824,-1623.7005853019482,-1873.082017886161,-1336.9567218981033
1996,0.0,-1665.422210218362,-1855.7168006758372,-1538.7030119384453,-1655.1577989505095,-1865.5452065247396,-1521.2992764154342
1997,0.0,-1653.7653697187568,-1893.7042056158116,-1457.9678317122966,-1644.287204941203,-1897.7645981374774,-1459.1708394448829
1998,0.0,-1698.209748185068,-1869.4866127993782,-1534.678183110323,-1689.3244359809007,-1877.4353875907625,-1531.0046596868906
1999,0.0,-1636.3028218885672,-1836.305398686763,-1365.6284251142138,-1628.277149578798,-1843.9592816440738,-1369.832111983188
2000,0.0,-1654.1530524556351,-1829.9263766146835,-1427.6310831316673,-1644.2018467213973,-1835.5186734164336,-1423.4081650096655
2001,0.0,-1663.6813775692651,-1920.845382521586,-1395.259475761798,-1653.282000144763,-1933.1071776131907,-1390.7849088541802
2002,0.0,-1660.5551358525936,-1905.776484273506,-1461.2982729285795,-1653.2029785278137,-1912.4371924473057,-1455.558753535336
2003,0.0,-1676.4599272640146,-1819.6375763739127,-1486.906029891396,-1667.5844423528415,-1832.595100811188,-1478.0065737848377
2004,0.0,-1712.515749078732,-1904.9392075034502,-1510.9050289666607,-1702.0760504812883,-1915.8114216750923,-1500.3004348221957
2005,0.0,-1687.2972640930898,-1889.8261738531228,-1465.556584119081,-1677.8660689633257,-1905.06547750573,-1456.0780569619878
2006,0.0,-1698.2619939556703,-1960.182265656781,-1409.6452074823524,-1674.2956900211634,-1917.2725566671593,-1389.576791211376
2007,0.0,-1684.6979428670384,-1878.0240321728886,-1402.9721066276156,-1659.7821029632112,-1903.9144290617714,-1363.1585528672877
2008,0.0,-1713.0822035822366,-1904.4003796900424,-1492.5376526708087,-1685.9242066129798,-1827.0704187621168,-1440.5399920924228
2009,0.0,-1691.8766387579112,-1875.9562603087518,-1430.273762497361,-1672.9449749152147,-1869.568624778826,-1417.0425110885267
2010,0.0,-1740.1688553671127,-1971.7139042534122,-1499.7213478173026,-1698.2408551517576,-2000.8111327584584,-1379.8843806326909
