year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,527.3275355398655,718.3550242522228,229.47247360781722,1254.877293503603,688.5877151174857,229.47247360781722,1254.877293026357
1982,513.1887138783933,709.6479708337644,238.79608351073506,1442.8980836864748,681.4446005219875,238.79608351073506,1442.8980831604038
1983,420.29018741846085,697.6144862627511,115.33209120057435,1500.3394063920132,670.6046473581729,115.33209120057435,1500.3394054263538
1984,546.4954049587251,666.2099457608422,111.4384639752734,1115.6447970139416,649.4125459170592,111.4384639752734,1115.6447953975876
1985,586.4297367036343,661.0851956388536,114.5589060785395,1106.293151777477,644.3070147917138,114.5589060785395,1106.2931528180854
1986,554.9558048248291,733.4884464003691,120.85036178512095,1360.1663360468142,691.1320669858917,120.85036178512095,1318.878636568837
1987,522.5385254323483,725.0487613721418,133.6305441767491,1207.689799253581,711.0686241002811,133.6305441767491,1207.6897998196462
1988,648.6055036783218,721.0160328208551,208.19314210583207,1268.538049535688,702.083746817698,208.19314210583207,1268.5380487368377
1989,682.443494141102,687.4397160482181,87.07925468853507,1009.7872612223227,685.0464500542382,87.07925468853507,1205.5869922319814
1990,545.4467133581638,726.1824489634689,202.33835123767977,1304.4239733020102,694.967326615898,202.33835123767977,1304.4239746068054
1991,615.4596031606196,820.1026924875504,347.9124893894708,1276.114311650877,811.2009056671894,238.73006086325677,1276.1143114466327
1992,733.4245880246162,710.7651878453102,123.43839050565794,1244.876912855014,684.9671123929384,123.43839050565794,1084.2475896399214
1993,516.621744722128,691.6504122363541,203.60410692976473,1171.3894972259695,673.0076347316268,203.60410692976473,1171.3894960877335
1994,795.6182666122912,707.5478844529296,157.2528155743375,1289.7295964188042,706.5484409464144,157.2528155743375,1289.729596657228
1995,591.2614689469337,721.9417654625995,132.5023476116091,1378.493587326434,718.1569539527476,132.5023476116091,1247.6759577038554
1996,678.6088674962521,703.1452720373693,95.18327520357394,1187.0164674231899,670.6549681972713,95.18327520357394,1187.0164676980864
1997,591.1185130774975,708.5707516337472,220.05418259684004,1185.9546200550371,684.5565763449541,220.05418259684004,1185.9546193797073
1998,452.1740633547305,645.520860540385,146.9839200817479,1369.2885500200437,643.7803766034367,146.9839200817479,1369.2885502968654
1999,848.7313873469828,692.5919448995145,208.05733429357625,1099.1447322112979,689.2651538463911,208.05733429357625,1099.1447314301763
2000,555.2445843815802,726.0385165274342,292.3531404745432,1334.1657127419887,677.8561511429639,248.61638879772647,1334.165713525596
2001,497.1272438764572,713.391485050801,121.30934327623088,1274.9448614799574,701.2922873135959,121.30934327623088,1274.9448624386944
2002,403.29979720711714,724.7133966270509,236.24361048000569,1402.5372904762464,712.0307008196033,236.24361048000569,1402.5372916032698
2003,578.591883867979,669.6177050749366,79.75032190610838,1336.7785290604672,665.9267870718581,79.75032190610838,1336.7785290267257
2004,415.36432588100433,757.2939303090606,153.04065418368654,1608.6909192019016,700.4479206840685,153.04065418368654,1608.6909189275304
2005,427.0233888030052,706.5990112415602,132.57051992574327,1263.9756745386373,705.3204621016624,132.57051992574327,1263.975674786196
2006,364.5237717628479,694.5433896499704,206.09357137288563,1318.2442652855136,719.3892174069447,152.65945720851556,1424.1544635662844
2007,443.13046684861183,779.3520189381763,191.87454736557783,1360.2056345953022,704.1401828743511,134.2038692014645,1204.3312838877923
2008,634.6387205719948,726.588377634734,95.77964996769275,1293.6790097864775,658.0687699182728,172.67076176453315,1189.8872759818667
2009,686.3719123899937,652.0564109995273,120.6427208440889,1231.1075556765763,762.6492134311565,163.5561843131412,1556.0714438068858
2010,662.0565257072449,694.1774213486984,76.60984303957312,1415.0294182468294,656.8179770674332,29.309430511023887,1559.0981338096606
2011,429.51520794630045,644.7244693232811,117.59075280309622,1258.939127813652,707.5251851738486,147.71114845968887,1093.1451446537726
2012,582.5813976526259,679.1872320822667,111.20109456317917,1373.6556244869503,691.8675775327462,130.170237383045,1490.0865013660766
2013,426.0219115614891,730.3018903163183,199.720843180206,1278.7393688436277,639.6958730224775,108.83670002399451,1355.697696424839
2014,421.68484559655195,716.3096879314091,56.57243678892916,1272.5360064586405,671.4266328651637,239.50745525126788,1329.210136243516
2015,521.2403313219547,713.8072987224076,90.17419912812193,1201.295122677406,704.4573033375269,114.10099501696357,1282.5886633894095
2016,592.458980679512,675.2674431167909,128.18090211835502,1356.1788678027256,646.8212836734126,78.51797649903523,1389.7971339645146
2017,548.3794191777706,756.5119765267411,118.37066850434672,1198.6181296546931,674.5791087977792,135.18031118416081,1301.6701877328258
2018,528.9169569611548,647.0525667360394,149.72562096209205,965.855131820268,641.0244776396723,86.66434697756678,1229.1702875518472
2019,514.886040687561,700.1239517021062,100.06075171029906,1389.3542306944364,656.9094935570914,138.42906799841433,1176.2445228191978
2020,,754.7572802532505,131.64545368717947,1533.4734459464032,688.5572843246007,131.43518739751156,1238.5812044799138
2021,,706.8709247448905,168.21715650013613,1396.4900586882234,674.2627404441654,168.199240006951,1289.8054706048504
2022,,658.0238622625915,145.78187111169166,1070.7648708938686,668.9736171439394,79.75322991352175,1216.2525889201297
