year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1981,0.0,-59.18136182817693,-267.07531354963095,-245.91247732591086,-130.67932379969227,34.30151337775402,433.19658530604306,113.83509817387943,258.32978896586997,141.5278486567754,46.127677984024956,-150.81088792829837,117.82269333741675,378.99262292906053,436.37808563376245,460.01473360542366,1.2104641930171738,437.6834905750619,151.3652042064358,682.3821079253905,124.33540876431351,438.65219630923184,-78.16956546547328,-258.64387750181226,-265.98186440415293,-101.89083908367473,109.51756267602354,299.69035242833513,162.2780546112018,71.67856104164946,-76.8962052693987,92.83378341134767,389.8665495557582,432.3624289718848,443.3019812273328,-28.588595641809718,436.7150704792722,157.99808566400088,668.3919887094522,144.03484565831292,475.505054365625,-48.84085737662144,123.24345275413486,-59.89872343239972
1982,0.0,-113.67412166743071,-300.8925974699458,-161.90280483694858,-181.65623920667747,30.735342975333737,311.7006199023033,193.51106795964154,270.9928161561646,195.4708324148445,179.08044336586806,-87.09232097420835,98.8001732431,227.23959087838932,580.8223265114808,354.4273196743728,-79.64612284372913,453.02787554599695,242.92594369491093,468.94905310642275,122.31547750605733,660.954783947509,-133.26109936338935,-277.15491548869693,-133.5079125550938,-197.0680746012431,194.95903610562516,260.14475230447204,205.14328035129768,179.1084812113636,-18.205306324639764,94.8266828505237,249.67503324009056,596.2989899396589,343.36509301686556,-77.74641753078208,468.50535643876646,248.68862889246225,452.76139567268376,150.53084095388152,722.453760156189,-93.57126690125102,36.07380969756963,-43.32252052146612
1983,0.0,-84.41257736127926,-138.20898376035248,-158.545926283078,-32.27813758578219,26.405900473093197,246.56526147717614,170.0750382857459,210.96873721558688,109.95374614260817,91.4736396931396,-154.7021373509299,84.18196860053195,363.2050292784352,448.6442426856853,262.44190526258365,-4.185688583646083,394.1839011055286,252.01215193614632,448.6583657094865,116.27448494993791,772.2156714883802,-97.68003044911092,-142.58766246304688,-177.30363741608627,-37.639268141938885,185.50386149455642,206.02102459419024,143.2139790076049,78.33219458180258,-171.4590770246757,69.39422772740119,417.12149910093274,446.1001351022329,257.05680280481715,51.40075998263194,385.0285809107433,253.5402120707621,457.02578204478687,170.1353926037757,814.4924867614302,-17.972688547222162,3.895929082788939,32.15105117447473
1984,0.0,1.1994761050943907,-113.53261017228579,-104.93639438798878,-145.89980577859535,10.026142175207212,352.5970046663432,279.15143103583523,253.1662719691866,219.6112778979142,128.9813795691333,-117.492975308273,48.32960374496349,358.63206262606695,351.2441196922954,460.15191318962695,-51.37506823413503,368.1265415516251,158.35648571136653,521.181628746438,257.73915860463245,423.9598661113254,-62.60230044429824,-143.29400521297146,-120.86154982118013,-149.68967562677824,240.83397009822806,216.11562389471442,213.43782376414072,121.89086385003031,-88.99456255427927,43.063183600402226,372.597950930529,356.9315427940227,451.8188802314357,-44.83581848507589,432.2911553452501,168.35987664115095,478.08077233562864,293.83650811483153,434.92050724073556,-57.16561474117162,279.45522400694824,70.63050559265787
1985,0.0,-17.21779132460631,-294.2830937902888,-152.40351456888988,-145.6621921901925,-61.30175354850928,338.2178837049122,255.5730420882029,68.07140132081975,193.53281524253316,19.091596885912395,-35.34831115982041,81.65238299395628,271.98269293846323,562.4300437245478,302.8649299889022,-33.23838805807122,450.14522396707156,140.20436414871722,443.5190917480138,74.66552138449777,552.492628567006,-69.45476334785405,-278.9165512749057,-164.33808098786506,-111.09623218556601,265.73537043303395,72.86757953975888,209.69029139897623,25.160728413518655,-24.44083667422251,80.04286715924627,280.47678407225544,575.2930022568362,282.3963647049209,-17.605622866395834,445.62666808902685,165.5627248486312,428.6043195132504,98.80319154228914,568.1092320506789,-114.17028363691713,160.70212091815586,-78.51097734754461
1986,0.0,-10.679832122872313,-212.69553384928804,-137.70733308217856,-200.107273492628,35.47112622075724,339.8537178437865,62.752218357424,309.56867627433974,123.65924809286133,200.4699789241448,-100.07276750443046,68.21898541368381,371.79305611667735,593.9422933226332,234.15844074602086,14.339177803528457,349.6052414511871,212.2609088523081,550.3243172626744,137.69384757716114,451.3551883373317,-74.63760600778232,-199.85663905963935,-132.71727250466745,-207.07178074930897,128.0910679999257,350.20273840293396,119.10878795278524,170.68587786130888,-90.42681448252745,51.0632805575288,394.9485987285765,595.1982512908023,190.51122516405945,16.053189148261765,382.1274659439707,220.38552788733875,549.926733532404,146.10895983135924,522.426571281511,-61.72063475238019,146.2533504431268,5.650533343126597
1987,0.0,39.29619427043713,-162.20556688990362,-309.3473269694801,-182.84432140355773,-9.288743933855358,319.87940493497126,93.25764321461054,446.0180917033556,171.0897440791049,110.5295500645434,-204.40350968978953,91.99104501635895,350.62702398694694,575.1775538300782,428.3395162362069,4.909074757570011,432.22734268339184,213.72578275177398,435.0815625908777,93.83879610617407,498.7781817643479,23.38383289409353,-145.22657609373633,-277.59176577561817,-177.93647453538586,74.32883354563694,448.6737612773974,181.98601488705333,89.04493944968158,-165.25441814474527,83.5167459719554,351.51767606159694,566.4740255179396,423.05940552123496,36.16504877060299,432.50365015363514,253.7832855841475,431.97503222838924,118.39730675126691,528.4719477449463,-104.80544368587903,79.78821501164532,138.08764099374673
1988,0.0,-48.78589709407072,-223.2865537154262,-251.65755919726104,-186.93445593012734,41.9529763850191,354.4477925914439,260.0539333647487,234.83679253343007,119.24551432755914,236.49827610506657,-50.933212487670176,55.50970294467231,259.7631809088697,365.5705154979797,348.8928637957621,-34.59262149080587,337.0642461746685,277.68201647059675,440.92847124481705,124.944250393066,570.9538165356524,-80.83004915722063,-208.63107043179244,-245.2528591479728,-142.42266804291978,269.55061024939744,247.86537307467552,124.40511752507996,227.71302260430593,-21.328533693297118,21.074952923463,297.50886289045195,409.22485891925976,341.01085684037264,-71.216113335047,335.23501433851817,275.4175267784956,466.68868959256145,136.72824234911405,584.2446081039028,-86.11576882007205,16.120401460930736,-21.437158841652263
1989,0.0,-159.50971920338827,-134.23392117402824,-324.31127930318974,-116.8536407590255,-16.39221490437592,407.8132319620397,287.5068144727826,197.1357999914497,268.628849500422,174.0752043390941,-171.00478513509643,-24.54118849139479,316.5890207673268,534.9731365510772,360.61610237478305,-114.566440625008,433.7416586638908,277.3807205929659,384.59503815496964,101.17904264496372,445.91698874107533,-175.69007844059502,-119.62159360875229,-315.8157077628998,-130.2413045228347,266.225993831615,185.1673212602094,282.8932004266701,179.8790700134411,-99.53372209463532,-28.976168108365755,352.86277852744905,530.528406705834,332.9359984901474,-95.98448276350689,458.5104201794099,295.68283938966533,420.3918018631622,174.14354567392274,472.30545085609606,-120.78489653391614,359.8706763030665,-47.29054493217615
1990,0.0,75.87290092395733,-355.1091213595087,-256.9081433437954,-76.62379048066506,26.766388220308613,358.13145630770464,127.18881037606428,419.90127305259887,192.3639613743892,355.39845397147894,-139.0884077622191,-60.87666605318941,340.12656786335856,475.1696413343358,256.0291831375056,55.777812741292905,470.6457991386569,80.92428004265133,223.76441097018767,158.60164824545757,554.5259540820456,13.20544729988444,-364.39249688613273,-211.01262300738603,-86.06621736518471,130.66442966143018,439.0244456894068,203.73109803431652,301.3716920663843,-118.68364855986641,-107.33526644243977,340.903922232314,478.7813937167889,244.11992278884952,56.939286990794926,456.87994862948017,98.56492095590642,223.8440459850508,184.08139241322033,602.8459557379406,-97.41258205252916,44.55233930976715,-4.338965400688096
