year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1981,0.0,-0.3872735407585992,-0.27951885328519666,1.9111594257950628,-0.16508591550120855,2.253396596189134,-0.11572940206843896,-0.2424494829199375,0.1683664506582545,-1.0284520361558407,-1.7410815367756527,0.34954593927267297,2.564363743087597,0.8922909385730691,-0.4613197378448035,-0.0984242287371444,3.3201323285583726,0.7451025092398709,0.7834263704365299,0.5141047393856866,2.315933362957594,0.198563210883151,-0.42730345627751376,-0.5242177002258472,1.7740867588377682,-0.25814121410815005,-0.3790669983991961,0.08285959997033387,-1.116380161274094,-1.8440097579211283,0.22281580263080514,2.5418353683430155,0.8587355998668613,-0.4962006501746714,-0.15060595233933327,3.311769307105976,0.6673827027365178,0.730555954567194,0.4755313553980045,2.2662830197079984,0.13694233718359783,1.434754566806646,0.8099888467496044,1.1804739799265462
1982,0.0,-0.16906290868348606,-0.4461344173315638,1.8448296410609828,-0.30894003854479024,2.365178926841679,-0.10278051843880576,-0.4761906226086694,0.12001514327982932,-1.1387446305134858,-1.9119068543419644,0.2811003694312717,2.5085858049293392,0.8291554281477147,-0.6987363358510379,-0.08273347437074108,3.2252895753031225,0.6005225806480894,0.7787376986121899,0.6001573910702405,2.266353188223775,0.38855852565239957,-0.24572317728296866,-0.6734570655409584,1.6841113414993174,-0.36451263265144007,-0.6528100381356126,0.04733810900438584,-1.2421181659339595,-1.971040224991782,0.14371314892667897,2.4707010374884817,0.7871982349751079,-0.7341063743098744,-0.13467674487930026,3.237049172420086,0.5078361159942233,0.7183272001645946,0.5700651819757923,2.2252026303303865,0.3288655340085711,1.6888550021995457,1.3083812008310929,1.2988867437550198
1983,0.0,-0.47798335282885773,-0.05390319407530342,1.8129767821666292,-0.0422828726325406,2.13648096300318,-0.1611082617939701,-0.3923265471637478,0.40009024118450043,-1.120184079822991,-1.9679721848897884,0.24021217768665792,2.4862237160798486,0.8473866971474422,-0.7691006550640509,0.005707119243652414,3.259538216552812,0.7031668106185407,0.7992676970138177,0.5995918652046726,2.3187080911673092,0.33294929364842574,-0.5182335581371262,-0.383109855236512,1.6742878933115435,-0.15480641464461087,-0.5061673756932805,0.33249195796923914,-1.1995245781855033,-2.0017203319638384,0.10382177716303431,2.473693341636249,0.8187884291904766,-0.7636524348628768,-0.025596105541922043,3.223298405002936,0.6304733171389785,0.7412956469445362,0.5601455864592708,2.278998427040108,0.28102258557294135,1.8768702172622511,1.3073448574554618,1.3685677216680006
1984,0.0,-0.33772746134877707,-0.2916272770398223,2.3592687374091383,-0.09467411490828681,2.234489676760802,0.2666213846718506,-0.30416526912301833,0.8000394863163365,-0.9760083006299851,-1.8164866036947842,0.6525216035134349,2.5666041301479368,0.8972762556315388,-0.3888433047893045,0.005129722421884253,3.3074682268392053,0.5884227681639231,1.0335240678231798,0.7099579452682292,2.1457840172799365,0.5965496436099329,-0.40033448004476213,-0.5647682935073135,2.149217600811255,-0.21394284732087954,-0.4527775265557352,0.6681479813437363,-1.0820002759580802,-1.885054852453493,0.4109719872691926,2.5311761315095964,0.865874071479368,-0.4224879899845746,-0.03935831442043991,3.3033757211836132,0.5153975671967714,0.9576951247587999,0.6668552794805009,2.105202834078682,0.5154666163059574,1.2579226543499544,0.7600327086278185,1.4172661007702345
1985,0.0,-0.698879598036001,-0.5744483214381262,1.9320380399282726,0.056689778832492266,2.277490643505871,0.04881451838917883,-0.2416634294980895,0.34805322644251646,-1.0365862136421242,-1.7367043225019074,0.3292438974198717,2.4945283251011006,0.9342587293851352,-0.5370530886191318,0.045104227571926,3.273102441878052,0.7630673508136852,0.8490411660461632,0.7295745401049203,2.2359122009257817,0.18936458205115514,-0.7537375105632691,-0.7698696937761724,1.7716973845094799,-0.0850940995674705,-0.40448823652292276,0.2716484135711994,-1.1387845081490013,-1.7877758070160894,0.2006674630430325,2.4840788792798207,0.903078855211561,-0.555551689694255,-0.006611119870854054,3.2740396337337643,0.6833776853029576,0.8114480899325827,0.6863295542237893,2.1807700945666397,0.16269788014670894,1.0779529401435752,0.8134875046519596,1.4875526210573753
1986,0.0,-0.7938504991083732,-0.39065238895528864,1.964854612529109,-0.060909667142254875,2.2245588683937854,0.029392706514443034,-0.19578400414053476,0.18780601370042405,-0.9905647018925947,-1.8167961049578025,0.41833597551828916,2.5825291139575484,0.845418981406624,-0.5041935686494412,0.11722753337301128,3.3443776744892375,0.7132157153955063,0.9040444253811302,0.6218673985783312,2.175854459069626,0.19439521294805218,-0.829182247104086,-0.6775567317307605,1.7901767453171828,-0.17726411385342544,-0.33977778563127004,0.07983494266295565,-1.0912559258403576,-1.8623719220739758,0.2399463330050935,2.553866070489562,0.831261938251771,-0.5289156055613375,0.04652437109723451,3.3461019575485693,0.6502538314813933,0.8462390726834883,0.5721683623459626,2.1538927412156568,0.16073315133093047,1.2011412803246913,0.9222657444852302,1.257768785010228
1987,0.0,-0.6904950119423461,-0.07473619330357906,1.5214189554871496,-0.0011513440448425172,2.0427286577480004,0.19901901955392987,-0.2854401027220774,0.4349001067853919,-0.975564013136534,-1.7827167900042582,0.19994602888118607,2.6263094938818767,0.8822176911039605,-0.6012046602801888,0.07649874268003032,3.2751918075097706,0.7136339212125336,0.8026531813665088,0.7133629712759557,2.151880761721145,0.4863951699722975,-0.7198448743059203,-0.40126308338045646,1.4316431407012828,-0.11701438612362836,-0.42359781086486237,0.347784595690257,-1.0933849255213204,-1.8530932579039927,0.06825493526196169,2.6092733640264782,0.8553254086269817,-0.6205814827087579,-0.015377481980692664,3.2580503464341177,0.64237101975732,0.7582987830704724,0.6662880797778712,2.1117291378944287,0.42592683366484607,1.527541832291206,0.9255395337720529,1.1684986573487777
1988,0.0,-0.31483514270280466,-0.2503086678154318,1.7485997777981765,0.07372395908140561,2.2121450733286565,0.08631300024859456,-0.2584018623526845,0.5113999219764764,-0.92802970291865,-2.0240799258008906,0.1381532107681096,2.5354888767088255,0.879488446884011,-0.5527883629071653,0.08272841830358857,3.232462283615064,0.7518516166595077,0.7470960279910628,0.7330336238568407,2.2258800022618175,0.3926543728808838,-0.3910829067559689,-0.5049710036361716,1.6377158898226867,-0.051227799008415786,-0.404603749306375,0.4180898487882132,-1.0282516176510512,-2.083770367770285,0.02606697586776363,2.514332366161227,0.8605894089121193,-0.5840388397563743,0.05219717229408616,3.2453598923107165,0.6643867251187885,0.6815171992949445,0.6704143781586822,2.1887382951190375,0.3273927476783456,1.0494848399793,0.9697285794048298,1.033451728846785
1989,0.0,-0.21530041084281493,0.062687816898233,2.0693434424291013,0.7729344004241625,2.1087607204694336,0.4243571745529948,-0.28430888471149274,0.7457772771253985,-1.151516210856073,-1.8444225357546316,0.17420634282387937,2.4816296180126187,0.867470353696774,-0.47950796209698865,0.08834425455711425,3.345004141057643,0.6641033624673014,1.050000000693899,0.8478718971941817,2.076429819381758,0.3198547376039187,-0.2510354104277326,-0.2932652368395452,1.9054268022478027,0.538435345447283,-0.43081965036066094,0.6347139359505718,-1.227903353718034,-1.9088479488509051,0.044212202450296445,2.4645642931326392,0.8328376138698559,-0.5081325751754093,0.030389770338501876,3.3451815776552394,0.6162791342151763,0.9631623703376135,0.7821435482543393,2.0419036148647365,0.2595385835443267,1.2821688616277243,0.8441797483525306,1.3993329737226077
1990,0.0,-0.05407629572209771,-0.23121503294436252,1.9964916028814628,0.4826463092268227,2.2934956975387877,0.3402596461103258,0.04568236093274436,0.8295448913963241,-1.0837633747519249,-2.0254402553472914,0.42203118124950834,2.4789112099745125,0.909957935398495,-0.49419188313009954,0.11778002108025021,3.272611284593438,0.613930017934365,1.0723607967966586,0.8771518379132885,2.353517662266256,0.20367922030862928,-0.16368505377681686,-0.4764144153178336,1.803460760889891,0.2972498138303763,-0.11879754636589723,0.7039829720803255,-1.1809187440795768,-2.067880739272425,0.23915142534792722,2.4645951129539867,0.873466716414157,-0.5212735267028847,0.05846449443737356,3.2789084985539034,0.5418164292086658,1.0016669300943022,0.8059275504152197,2.296808539046708,0.15471420124902124,1.502476650031383,0.8375485794638848,1.530571389981958
