year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1981,1090.9006907343867,702.9060425051736,526.6076664616334,244.2949679003291,799.3707060157228,733.5947911583617,1240.0251469262419,834.4607120547581,1472.5032945135686,964.3710301751602,587.5608939551088,806.928984590793,1189.254214395984,1413.4759562101904,2106.825400143322,1425.175462992892,911.691837306945,1698.8073946228783,1393.2989046732769,1876.8907943127472,666.9655001027226,1766.5997087743656,702.9060425051736,526.6076664616334,244.2949679003291,799.3707060157228,834.4607118045295,1472.503294762363,964.3710301751602,587.5608937048802,806.9289843618469,1189.2542146447786,1413.4759562101904,2106.8253998945274,1425.1754627440973,911.6918371020789,1698.8073955595792,1393.298904378377,1876.8907954543142,666.9655012442895,1766.5997076327985,624.9209024841018,680.6562079064892,1026.9376873101648
1982,1036.3888653814793,536.4083537394092,666.1732632534411,205.4462364899535,996.8083845003664,338.4110940237516,1690.3303262523866,1285.3724873427275,1488.077278872283,856.5566139941147,862.7578859337303,469.1718481132298,851.6376904700107,1513.8850452460779,1750.717121601851,1548.3655606003745,1067.3116216705603,1504.2386638683245,1110.9677583159585,1869.4766442635791,783.2201227420774,1778.6725639347508,536.4083537394092,666.1732632534411,205.4462364899535,996.8083845003664,1285.372486564967,1488.0772791425977,856.5566139941147,862.7578851559697,469.1718475169908,851.6376907403255,1513.8850452460779,1750.7171213315362,1548.3655603300592,1067.3116218806078,1504.238662943654,1110.9677583351834,1869.476643128861,783.2201216073594,1778.6725650694684,584.9642055888418,752.8574428519295,494.4766293463255
1983,1042.1098285615444,789.2307883635286,267.59673418333506,222.13139403748855,501.74895337348147,694.2086428366504,1206.3998560791476,1202.1657773599302,787.1587996176461,715.0429361547203,1085.2047702019624,786.0765349641226,1149.3528337176301,1686.906571292516,2298.1752695787422,1502.219679142327,1360.440342375639,1377.5783000562303,1258.2112583548262,1497.6056676564338,1026.8719773683988,1789.301530500331,789.2307883635286,267.59673418333506,222.13139403748855,501.74895337348147,1202.165777570387,787.1587996620631,715.0429361547203,1085.2047704124193,786.0765348732126,1149.352833762047,1686.906571292516,2298.1752695343253,1502.2196790979103,1360.4403430589714,1377.5782995552004,1258.2112592028668,1497.6056664720713,1026.871976184036,1789.3015316846936,397.8068088925463,1276.224813950589,829.3118467131126
1984,1102.3527486026287,511.53492484210733,494.4580479148957,148.4170328264707,1054.6334706199164,422.43129462918125,1227.403674365072,1178.377666011821,1130.3303651519843,862.4149106226033,586.4683197521946,258.6247001932817,1129.161187442277,1239.4536984145911,1741.143566835675,1623.7732958043628,786.5839504989315,1995.2078520639104,798.4208170361394,1696.014771718151,1173.3365407570097,1231.8287290700366,511.53492484210733,494.4580479148957,148.4170328264707,1054.6334706199164,1178.3776649184492,1130.330365016791,862.4149106226033,586.4683186588228,258.6246996570956,1129.1611873070838,1239.4536984145911,1741.1435669708687,1623.773295939556,786.5839508660446,1995.2078522985835,798.4208170752927,1696.0147715857113,1173.33654062457,1231.8287292024766,772.697036308918,1084.090032686292,636.4070135265251
1985,1152.3949620723724,907.0960094510191,618.5148243716675,336.1052132425379,899.8775362082741,608.8198970557067,1195.2610328691214,730.5974567897312,1528.531111970679,896.2779857661068,762.2006767484618,636.4186469248021,1176.1785719470886,925.9723493304457,1636.8599846837196,1121.2772624256695,1137.012166309858,1321.390893549054,1397.4119929807687,1701.17604934658,863.1440252329418,1723.9096273733785,907.0960094510191,618.5148243716675,336.1052132425379,899.8775362082741,730.5974571123934,1528.5311117732517,896.2779857661068,762.2006770711242,636.418646736129,1176.1785717496612,925.9723493304457,1636.8599848811473,1121.2772626230972,1137.0121666254925,1321.3908939600383,1397.4119938218296,1701.1760494419293,863.1440253282913,1723.9096272780291,881.4125266544571,938.9448213907265,836.30142113512
1986,1068.1387715935707,1020.1176296855703,464.95379414132685,424.9376390666799,826.3958244313454,615.331419523922,1532.9225688908464,667.703498849002,1626.8344029740151,450.8546837315701,1100.8910187589686,394.1366928374101,1201.9151377228243,1530.0671942471067,2164.0574061538687,969.812958637999,1088.8978722361603,1971.8287679884875,904.5338034654837,1858.0849548372996,763.2172092374831,1908.6449482837058,1020.1176296855703,464.95379414132685,424.9376390666799,826.3958244313454,667.7034989865314,1626.8344026777652,450.8546837315701,1100.891018896498,394.1366930900748,1201.9151374265741,1530.0671942471067,2164.057406450119,969.8129589342489,1088.897871304404,1971.8287679068142,904.5338023269427,1858.0849556873825,763.2172100875664,1908.644947433623,592.790733516663,1600.1835635083528,660.9321863777892
1987,1188.8471384644508,1507.5508652704382,445.78070538734715,563.1907427626704,698.1721904376839,1031.5250641832577,1376.5298670367542,904.5509838446637,1342.888719212073,1301.48046432456,770.6467031061227,703.8645616663528,1391.13575610116,1257.482588732059,1557.5687973450933,1163.2306582915912,1118.2149807906358,1518.7501993832668,1723.8655873254386,1559.0961965786828,1185.282742282913,1508.4283151840177,1507.5508652704382,445.78070538734715,563.1907427626704,698.1721904376839,904.5509832793842,1342.8887201095358,1301.48046432456,770.6467025408433,703.8645609731225,1391.1357569986228,1257.482588732059,1557.5687964476308,1163.2306573941285,1118.214980939789,1518.7502006545799,1723.8655874756378,1559.096197700843,1185.2827434050735,1508.4283140618577,1336.2342574211734,863.960805255451,1048.1756965110167
1988,990.3548712134361,480.7333292038812,527.4498316435736,601.6184339511427,798.8480777952839,726.6345696925141,1616.4977400120488,1096.3894426714855,1129.6476640555472,791.8060346371618,1084.0509917541401,772.7619281767802,1063.900309029709,1045.1048213346521,1883.8894693397688,1450.3848969896474,915.4570940220444,1557.5549467076776,1517.403587651949,1688.921829473873,690.8565678601665,2121.9675702191907,480.7333292038812,527.4498316435736,601.6184339511427,798.8480777952839,1096.3894427435996,1129.647664292862,791.8060346371618,1084.0509918262546,772.7619279786887,1063.9003092670237,1045.1048213346521,1883.889469102454,1450.3848967523325,915.4570942413238,1557.5549456413128,1517.4035880079152,1688.9218281882283,690.8565665745218,2121.9675715048347,989.049416027908,1107.2009230709386,1027.2315267930815
1989,1134.8842134475708,744.1725576206655,231.0784764518292,271.4624601552186,345.25729030124535,814.7870674779632,1141.174703222892,871.6000502392526,1032.193127003471,1181.0708494784292,967.5681745594923,847.8872643900097,1213.9499512636935,1176.778483227721,1489.7210350679873,1274.7509260242555,1184.8457616055837,1819.3691556661872,1118.6360853060232,1726.9755751176788,1115.485065811443,1582.754143538083,744.1725576206655,231.0784764518292,271.4624601552186,345.25729030124535,871.6000503540729,1032.1931263470055,1181.0708494784292,967.5681746743126,847.8872646960194,1213.9499506072277,1176.778483227721,1489.7210357244526,1274.750926680721,1184.8457610765238,1819.3691552886228,1118.6360845635559,1726.975575269174,1115.4850659629383,1582.7541433865879,872.7725507910305,842.9568148085732,776.2379324268975
1990,929.1198579072952,741.0216655402318,676.6282696375849,187.82684436979054,573.4680240411492,594.3582477143865,1274.9440679072904,785.4390189934272,812.3597880595153,811.1710531701884,1165.863586331892,357.7247240916084,1086.1041052431044,1229.6093291963568,1863.5587895840479,1674.6824996543344,1054.369838625451,1662.9826627131374,659.9011149419429,1355.4117957357482,784.10099595691,1743.2889462083458,741.0216655402318,676.6282696375849,187.82684436979054,573.4680240411492,785.4390203758351,812.3597866666684,811.1710531701884,1165.8635877143001,357.7247252051422,1086.1041038502576,1229.6093291963568,1863.558790976895,1674.6825010471814,1054.3698368316439,1662.9826616959783,659.9011132941081,1355.4117965123962,784.1009967335583,1743.2889454316974,824.9614613191497,1063.3826851115998,373.2215993994677
