year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp45_19,rcp45_20,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
1981,33.622345,33.60889435399025,33.39363335343751,35.902338848064744,33.74887424869621,36.57016501177441,34.113504250849644,33.346918061263295,33.61595519226199,32.335132595106984,32.323178642026846,34.3699283338355,35.920084732811745,34.66451582134067,33.829508674783085,32.986426414384255,36.81065921618659,34.621254846683826,34.4830008775516,33.59848028326013,35.62847050534913,33.51310781006646,33.60889435399025,33.39363335343751,35.902338848064744,33.74887424869621,33.346918061263295,33.61595519226199,32.335132595106984,32.323178642026846,34.3699283338355,35.920084732811745,34.66451582134067,33.829508674783085,32.986426414384255,36.81065921618659,34.621254846683826,34.4830008775516,33.59848028326013,35.62847050534913,33.51310781006646,35.72532853700034,34.772220665086365,35.56590981309074
1982,33.16098,34.266437535188686,33.100168965913156,35.818765189540215,32.88110988680489,37.02675746463541,33.95411707483328,33.24851061480831,33.35509454625827,32.101192704588016,32.33815690952184,33.82063287414081,36.346395559273105,34.35226666555832,33.15205318823473,33.17017896211013,36.46835021417803,34.43814396437722,33.98701149677282,33.757649536317615,35.571992171905606,34.05175205714454,34.266437535188686,33.100168965913156,35.818765189540215,32.88110988680489,33.24851061480831,33.35509454625827,32.101192704588016,32.33815690952184,33.82063287414081,36.346395559273105,34.35226666555832,33.15205318823473,33.17017896211013,36.46835021417803,34.43814396437722,33.98701149677282,33.757649536317615,35.571992171905606,34.05175205714454,36.47471166532489,36.30244197886668,35.50529396739245
1983,33.803436,33.171793694815506,34.177215280380096,35.63759028213093,34.17939117860715,36.43526616812471,33.88884567348356,32.945580524279876,34.27873502577012,32.31666225291423,31.35347915241624,33.63699154741255,36.203842899993845,33.82847474264918,32.423074174454314,33.380004772584755,36.21470981325632,34.476505776367674,33.48231353928264,34.02478024857504,35.105524224837154,33.76576595095224,33.171793694815506,34.177215280380096,35.63759028213093,34.17939117860715,32.945580524279876,34.27873502577012,32.31666225291423,31.35347915241624,33.63699154741255,36.203842899993845,33.82847474264918,32.423074174454314,33.380004772584755,36.21470981325632,34.476505776367674,33.48231353928264,34.02478024857504,35.105524224837154,33.76576595095224,37.05565538484706,36.46848023113262,36.138497804953374
1984,33.587585,33.675436994590484,33.93748261107402,36.84229993258691,33.89149671249464,36.36434414023137,35.031905413940024,33.55185152168963,35.47402305970593,32.997523222415396,31.959859637624845,35.30653647927488,35.733436768805404,34.19219848696207,33.88865966135876,33.19660623218698,37.20846285617745,34.234252248973576,35.05401692922652,34.30864685382295,35.43474975605017,34.47993962601441,33.675436994590484,33.93748261107402,36.84229993258691,33.89149671249464,33.55185152168963,35.47402305970593,32.997523222415396,31.959859637624845,35.30653647927488,35.733436768805404,34.19219848696207,33.88865966135876,33.19660623218698,37.20846285617745,34.234252248973576,35.05401692922652,34.30864685382295,35.43474975605017,34.47993962601441,35.70310479494265,35.10189194818912,36.38067224537349
1985,33.64563,32.53506426111994,32.85293866867664,36.43420532821142,34.00469754170149,36.524861818700515,34.23265068380522,33.52982584620548,33.93255854197287,32.69810992210057,31.93194031135289,34.740504489144485,36.00822668944397,34.859965489992135,33.501790832126005,33.66407424853202,36.71316497325523,34.65466791737646,34.88298682957185,34.18991922665282,35.70558199423408,33.067954816571785,32.53506426111994,32.85293866867664,36.43420532821142,34.00469754170149,33.52982584620548,33.93255854197287,32.69810992210057,31.93194031135289,34.740504489144485,36.00822668944397,34.859965489992135,33.501790832126005,33.66407424853202,36.71316497325523,34.65466791737646,34.88298682957185,34.18991922665282,35.70558199423408,33.067954816571785,35.418966756222744,34.726782554391775,36.321026405195084
1986,33.425873,32.065118009617606,33.29347822752948,36.193060888464686,33.9489115721899,36.63069927719113,34.67529135204859,33.25300873177025,33.82912731719904,32.49685596056827,31.167099139929235,34.66304386614712,35.72776124029053,34.07626995006353,33.64303373180769,33.978386825081884,36.59704405769685,34.54434049436418,34.64526823646253,34.2177814862834,35.57752260843,33.09165426510509,32.065118009617606,33.29347822752948,36.193060888464686,33.9489115721899,33.25300873177025,33.82912731719904,32.49685596056827,31.167099139929235,34.66304386614712,35.72776124029053,34.07626995006353,33.64303373180769,33.978386825081884,36.59704405769685,34.54434049436418,34.64526823646253,34.2177814862834,35.57752260843,33.09165426510509,35.13263904247191,35.02109966375275,35.6674507571459
1987,33.921997,32.708244642885234,34.3960857099006,35.54920823989505,34.61955731452247,35.791765989823205,34.938178166228795,33.66115150714336,34.31569025180488,32.81088272891793,31.8298092735738,33.849509967799065,35.391718719678806,34.614969520680916,33.372400805561995,33.966665781561176,36.7871475973061,34.905906109847706,34.227288031678256,34.932201755685185,35.313145337533115,34.7107400421707,32.708244642885234,34.3960857099006,35.54920823989505,34.61955731452247,33.66115150714336,34.31569025180488,32.81088272891793,31.8298092735738,33.849509967799065,35.391718719678806,34.614969520680916,33.372400805561995,33.966665781561176,36.7871475973061,34.905906109847706,34.227288031678256,34.932201755685185,35.313145337533115,34.7107400421707,36.240953680398206,34.910622509715495,35.63480067711208
1988,33.479736,33.75872511929606,34.15165636550552,35.97139705917783,34.224453703512665,36.238481534043274,34.649037879392324,33.90723681012952,34.3890248804953,32.95782269931118,31.21366061560974,33.46969310651315,35.771373551111594,34.846061006845275,33.591122113292556,33.7194551809082,36.991951333003044,34.80715723365438,34.43460641914186,34.57257515075122,36.3132615559536,34.18271055949731,33.75872511929606,34.15165636550552,35.97139705917783,34.224453703512665,33.90723681012952,34.3890248804953,32.95782269931118,31.21366061560974,33.46969310651315,35.771373551111594,34.846061006845275,33.591122113292556,33.7194551809082,36.991951333003044,34.80715723365438,34.43460641914186,34.57257515075122,36.3132615559536,34.18271055949731,34.86941862351438,34.902116292333005,34.60302722098601
1989,33.47107,33.74054211296601,34.552370522837805,36.35620162294413,36.04256273220744,36.33377899824592,35.61079398472674,33.23531464167502,35.411694306967036,32.38355673871558,31.624166682080954,33.462406636206595,36.086511997598336,34.59756525225316,33.61563752913753,33.67314983034419,36.60312763053929,34.17768387808229,34.795953468200935,35.186609404447836,35.66855099164462,33.689637027118636,33.74054211296601,34.552370522837805,36.35620162294413,36.04256273220744,33.23531464167502,35.411694306967036,32.38355673871558,31.624166682080954,33.462406636206595,36.086511997598336,34.59756525225316,33.61563752913753,33.67314983034419,36.60312763053929,34.17768387808229,34.795953468200935,35.186609404447836,35.66855099164462,33.689637027118636,35.47548546903988,34.81038970477363,35.53873843977118
1990,33.62622,34.44972391352292,33.91828372846646,35.87572509506373,35.43838769742405,36.74989119613025,35.43478655529384,34.22116388747344,35.74917992127024,32.22897171683758,31.002092181302373,34.31826953116075,36.08498740037754,34.92811421538573,33.666675954648895,33.938371555947015,36.810562262588576,34.156043865504785,35.18889523699306,35.393654582078796,36.71547737677179,33.47170795730756,34.44972391352292,33.91828372846646,35.87572509506373,35.43838769742405,34.22116388747344,35.74917992127024,32.22897171683758,31.002092181302373,34.31826953116075,36.08498740037754,34.92811421538573,33.666675954648895,33.938371555947015,36.810562262588576,34.156043865504785,35.18889523699306,35.393654582078796,36.71547737677179,33.47170795730756,35.966802344027826,34.616938394034264,36.38087442318238
